City_origin,Country_origin,Latitude_origin,Longitude_origin,departure_iataCode
Catania,Italy,37.466801,15.0664,CTA
Cuneo,Italy,44.547001,7.62322,CUF
Rome,Italy,41.8002778,12.2388889,FCO
Rome,Italy,41.8002778,12.2388889,FCO
Krakow,Poland,50.077702,19.7848,KRK
Milan,Italy,45.445099,9.27674,LIN
Malta,Malta,35.857498,14.4775,MLA
Milano,Italy,45.6306,8.728110000000001,MXP
Milano,Italy,45.6306,8.728110000000001,MXP
Milano,Italy,45.6306,8.728110000000001,MXP
Milano,Italy,45.6306,8.728110000000001,MXP
Naples,Italy,40.886002000000005,14.2908,NAP
Naples,Italy,40.886002000000005,14.2908,NAP
Porto,Portugal,41.2481002808,-8.68138980865,OPO
Palermo,Italy,38.175999,13.091,PMO
Pisa,Italy,43.683899,10.3927,PSA
Pisa,Italy,43.683899,10.3927,PSA
London,United Kingdom,51.8849983215,0.234999999404,STN
Sevilla,Spain,37.41799926757813,-5.8931097984313965,SVQ
Torino,Italy,45.200802,7.64963,TRN
Torino,Italy,45.200802,7.64963,TRN
Ronchi De Legionari,Italy,45.827499,13.4722,TRS
Treviso,Italy,45.648399,12.1944,TSF
Valencia,Spain,39.4893,-0.481625,VLC
Villafranca,Italy,45.395699,10.8885,VRN
Barcelona,Spain,41.2971,2.07846,BCN
Leipzig,Germany,51.423889,12.236389,LEJ
Madrid,Spain,40.471926,-3.56264,MAD
Barcelona,Spain,41.2971,2.07846,BCN
Frankfurt,Germany,50.033333,8.570556,FRA
Geneva,Switzerland,46.23809814453125,6.108950138092041,GVA
Madrid,Spain,40.471926,-3.56264,MAD
Madrid,Spain,40.471926,-3.56264,MAD
Madrid,Spain,40.471926,-3.56264,MAD
Barcelona,Spain,41.2971,2.07846,BCN
Catania,Italy,37.466801,15.0664,CTA
Frankfurt,Germany,50.033333,8.570556,FRA
London,United Kingdom,51.505299,0.0552779999999999,LCY
London,United Kingdom,51.148102,-0.190278,LGW
Milan,Italy,45.445099,9.27674,LIN
Madrid,Spain,40.471926,-3.56264,MAD
Munich,Germany,48.353802,11.7861,MUC
Paris,France,48.7233333,2.3794444,ORY
Palermo,Italy,38.175999,13.091,PMO
Strasbourg,France,48.53829956054688,7.628230094909668,SXB
Tirana,Albania,41.4146995544,19.7206001282,TIA
Zurich,Switzerland,47.464699,8.54917,ZRH
Zurich,Switzerland,47.464699,8.54917,ZRH
Zurich,Switzerland,47.464699,8.54917,ZRH
Barcelona,Spain,41.2971,2.07846,BCN
Brussels,Belgium,50.9014015198,4.48443984985,BRU
Rome,Italy,41.8002778,12.2388889,FCO
Frankfurt,Germany,50.033333,8.570556,FRA
Frankfurt,Germany,50.033333,8.570556,FRA
Frankfurt,Germany,50.033333,8.570556,FRA
Istanbul,Turkey,41.275278,28.751944,IST
Liege,Belgium,50.63740158081055,5.443220138549805,LGG
London,United Kingdom,51.4706,-0.461941,LHR
London,United Kingdom,51.4706,-0.461941,LHR
Lisbon,Portugal,38.7813,-9.13592,LIS
Lisbon,Portugal,38.7813,-9.13592,LIS
Luxemburg,Luxembourg,49.6233333,6.204444400000001,LUX
Madrid,Spain,40.471926,-3.56264,MAD
Madrid,Spain,40.471926,-3.56264,MAD
Madrid,Spain,40.471926,-3.56264,MAD
Milano,Italy,45.6306,8.728110000000001,MXP
Porto,Portugal,41.2481002808,-8.68138980865,OPO
Zurich,Switzerland,47.464699,8.54917,ZRH
Barcelona,Spain,41.2971,2.07846,BCN
Bilbao,Spain,43.30110168457031,-2.9106099605560303,BIO
Madrid,Spain,40.471926,-3.56264,MAD
Madrid,Spain,40.471926,-3.56264,MAD
Melilla,Spain,35.279800415,-2.9562599659,MLN
Paris,France,48.7233333,2.3794444,ORY
Palma de Mallorca,Spain,39.551700592,2.73881006241,PMI
Palma de Mallorca,Spain,39.551700592,2.73881006241,PMI
Valencia,Spain,39.4893,-0.481625,VLC
Barcelona,Spain,41.2971,2.07846,BCN
Belgrade,Serbia,44.8184013367,20.3090991974,BEG
Billund,Denmark,55.7402992249,9.15178012848,BLL
Brussels,Belgium,50.9014015198,4.48443984985,BRU
Mulhouse,France,47.59,7.5291667,BSL
Dresden,Germany,51.1328010559082,13.767200469970703,DRS
Ankara,Turkey,40.1281013489,32.995098114,ESB
Frankfurt,Germany,50.033333,8.570556,FRA
Geneva,Switzerland,46.23809814453125,6.108950138092041,GVA
Helsinki,Finland,60.317199707031,24.963300704956,HEL
Istanbul,Turkey,41.275278,28.751944,IST
London,United Kingdom,51.4706,-0.461941,LHR
Madrid,Spain,40.471926,-3.56264,MAD
Maastricht,Netherlands,50.911701,5.7701400000000005,MST
Milano,Italy,45.6306,8.728110000000001,MXP
Oslo,Norway,60.121,11.0502,OSL
Ostend,Belgium,51.1988983154,2.8622200489,OST
Moscow,Russia,55.972599,37.4146,SVO
Tbilisi,Georgia,41.6692008972,44.95470047,TBS
Barcelona,Spain,41.2971,2.07846,BCN
Bilbao,Spain,43.30110168457031,-2.9106099605560303,BIO
Madrid,Spain,40.471926,-3.56264,MAD
Madrid,Spain,40.471926,-3.56264,MAD
Paris,France,48.7233333,2.3794444,ORY
Sevilla,Spain,37.41799926757813,-5.8931097984313965,SVQ
Barcelona,Spain,41.2971,2.07846,BCN
Barcelona,Spain,41.2971,2.07846,BCN
London,United Kingdom,51.148102,-0.190278,LGW
Madrid,Spain,40.471926,-3.56264,MAD
Madrid,Spain,40.471926,-3.56264,MAD
Melilla,Spain,35.279800415,-2.9562599659,MLN
Sevilla,Spain,37.41799926757813,-5.8931097984313965,SVQ
Barcelona,Spain,41.2971,2.07846,BCN
Barcelona,Spain,41.2971,2.07846,BCN
Bergamo,Italy,45.673901,9.70417,BGY
Bergamo,Italy,45.673901,9.70417,BGY
Bologna,Italy,44.5354,11.2887,BLQ
Budapest,Hungary,47.42976,19.261093,BUD
Dortmund,Germany,51.51829910279999,7.61223983765,DTM
Rome,Italy,41.8002778,12.2388889,FCO
Memmingen,Germany,47.9888000488,10.2395000458,FMM
Memmingen,Germany,47.9888000488,10.2395000458,FMM
Frankfurt,Germany,50.033333,8.570556,FRA
Gdansk,Poland,54.37760162353516,18.46619987487793,GDN
Kiev,Ukraine,50.40194,30.451940000000004,IEV
Kiev,Ukraine,50.40194,30.451940000000004,IEV
Kiev,Ukraine,50.40194,30.451940000000004,IEV
Kiev,Ukraine,50.40194,30.451940000000004,IEV
Istanbul,Turkey,41.275278,28.751944,IST
Kiev,Ukraine,50.34500122070313,30.89469909667969,KBP
Kiev,Ukraine,50.34500122070313,30.89469909667969,KBP
Krakow,Poland,50.077702,19.7848,KRK
Krakow,Poland,50.077702,19.7848,KRK
Kosice,Slovakia,48.66310119628906,21.241100311279297,KSC
Katowice,Poland,50.4743,19.08,KTW
Kaunas,Lithuania,54.96390151977539,24.084800720214844,KUN
Larnaca,Cyprus,34.875099182128906,33.62490081787109,LCA
London,United Kingdom,51.87469863891602,-0.3683330118656158,LTN
Manchester,United Kingdom,53.35369873046875,-2.2749500274658203,MAN
Manchester,United Kingdom,53.35369873046875,-2.2749500274658203,MAN
Naples,Italy,40.886002000000005,14.2908,NAP
Naples,Italy,40.886002000000005,14.2908,NAP
Weeze,Germany,51.6024017334,6.14216995239,NRN
Poznan,Poland,52.4210014343,16.8262996674,POZ
Poznan,Poland,52.4210014343,16.8262996674,POZ
Prague,Czech Republic,50.1008,14.26,PRG
Pisa,Italy,43.683899,10.3927,PSA
Riga,Latvia,56.92359924316406,23.971099853515625,RIX
Istanbul,Turkey,40.898601532,29.3092002869,SAW
London,United Kingdom,51.8849983215,0.234999999404,STN
London,United Kingdom,51.8849983215,0.234999999404,STN
Treviso,Italy,45.648399,12.1944,TSF
Vienna,Austria,48.110298156738,16.569700241089002,VIE
Warsaw,Poland,52.1656990051,20.9671001434,WAW
Warsaw,Poland,52.1656990051,20.9671001434,WAW
Wroclaw,Poland,51.10269927979999,16.885799408,WRO
Wroclaw,Poland,51.10269927979999,16.885799408,WRO
Barcelona,Spain,41.2971,2.07846,BCN
Frankfurt,Germany,50.033333,8.570556,FRA
Frankfurt,Germany,50.033333,8.570556,FRA
Frankfurt,Germany,50.033333,8.570556,FRA
Istanbul,Turkey,40.976898,28.8146,ISL
Istanbul,Turkey,41.275278,28.751944,IST
London,United Kingdom,51.4706,-0.461941,LHR
Luxemburg,Luxembourg,49.6233333,6.204444400000001,LUX
Luxemburg,Luxembourg,49.6233333,6.204444400000001,LUX
Luxemburg,Luxembourg,49.6233333,6.204444400000001,LUX
Madrid,Spain,40.471926,-3.56264,MAD
Madrid,Spain,40.471926,-3.56264,MAD
Madrid,Spain,40.471926,-3.56264,MAD
Munich,Germany,48.353802,11.7861,MUC
Ostend,Belgium,51.1988983154,2.8622200489,OST
Zaragoza,Spain,41.66619873046875,-1.0415500402450562,ZAZ
Zaragoza,Spain,41.66619873046875,-1.0415500402450562,ZAZ
Barcelona,Spain,41.2971,2.07846,BCN
Bergamo,Italy,45.673901,9.70417,BGY
Bologna,Italy,44.5354,11.2887,BLQ
Innsbruck,Austria,47.260201,11.344,INN
Palma de Mallorca,Spain,39.551700592,2.73881006241,PMI
Laage,Germany,53.9182014465,12.2783002853,RLG
Saarbruecken,Germany,49.2145996094,7.10950994492,SCN
Stuttgart,Germany,48.6898994446,9.22196006775,STR
Barcelona,Spain,41.2971,2.07846,BCN
Bastia,France,42.55270004272461,9.48373031616211,BIA
Bordeaux,France,44.8283004761,-0.7155560255050001,BOD
Mulhouse,France,47.59,7.5291667,BSL
Dublin,Ireland,53.421299,-6.27007,DUB
Edinburgh,United Kingdom,55.95000076293945,-3.372499942779541,EDI
Faro,Portugal,37.0144004822,-7.965909957889999,FAO
Faro,Portugal,37.0144004822,-7.965909957889999,FAO
Rome,Italy,41.8002778,12.2388889,FCO
Rome,Italy,41.8002778,12.2388889,FCO
Frankfurt,Germany,50.033333,8.570556,FRA
Figari,France,41.5005989074707,9.097780227661133,FSC
Geneva,Switzerland,46.23809814453125,6.108950138092041,GVA
Istanbul,Turkey,41.275278,28.751944,IST
London,United Kingdom,51.148102,-0.190278,LGW
Lille,France,50.563332,3.086886,LIL
Lisbon,Portugal,38.7813,-9.13592,LIS
Lisbon,Portugal,38.7813,-9.13592,LIS
Lyon,France,45.725556,5.081111,LYS
Lyon,France,45.725556,5.081111,LYS
Lyon,France,45.725556,5.081111,LYS
Madrid,Spain,40.471926,-3.56264,MAD
Manchester,United Kingdom,53.35369873046875,-2.2749500274658203,MAN
Malta,Malta,35.857498,14.4775,MLA
Montpellier,France,43.57619857788086,3.96301007270813,MPL
Montpellier,France,43.57619857788086,3.96301007270813,MPL
Marseille,France,43.439271922,5.22142410278,MRS
Marseille,France,43.439271922,5.22142410278,MRS
Milano,Italy,45.6306,8.728110000000001,MXP
Nice,France,43.658401489300005,7.215869903560001,NCE
Nice,France,43.658401489300005,7.215869903560001,NCE
Nice,France,43.658401489300005,7.215869903560001,NCE
Porto,Portugal,41.2481002808,-8.68138980865,OPO
Porto,Portugal,41.2481002808,-8.68138980865,OPO
Paris,France,48.7233333,2.3794444,ORY
Paris,France,48.7233333,2.3794444,ORY
Prague,Czech Republic,50.1008,14.26,PRG
London,United Kingdom,51.8849983215,0.234999999404,STN
London,United Kingdom,51.8849983215,0.234999999404,STN
Sevilla,Spain,37.41799926757813,-5.8931097984313965,SVQ
Sevilla,Spain,37.41799926757813,-5.8931097984313965,SVQ
Strasbourg,France,48.53829956054688,7.628230094909668,SXB
Toulouse,France,43.629101,1.36382,TLS
Toulouse,France,43.629101,1.36382,TLS
Toulouse,France,43.629101,1.36382,TLS
Toulouse,France,43.629101,1.36382,TLS
Venice,Italy,45.505299,12.3519,VCE
Venice,Italy,45.505299,12.3519,VCE
Valencia,Spain,39.4893,-0.481625,VLC
Barcelona,Spain,41.2971,2.07846,BCN
Bergamo,Italy,45.673901,9.70417,BGY
Bergamo,Italy,45.673901,9.70417,BGY
Bologna,Italy,44.5354,11.2887,BLQ
Budapest,Hungary,47.42976,19.261093,BUD
Yerevan,Armenia,40.1473007202,44.3959007263,EVN
Rome,Italy,41.8002778,12.2388889,FCO
Gdansk,Poland,54.37760162353516,18.46619987487793,GDN
Kiev,Ukraine,50.40194,30.451940000000004,IEV
Kiev,Ukraine,50.40194,30.451940000000004,IEV
Ivano-Frankivsk,Ukraine,48.88420104980469,24.68610000610352,IFO
Istanbul,Turkey,41.275278,28.751944,IST
Istanbul,Turkey,41.275278,28.751944,IST
Kiev,Ukraine,50.34500122070313,30.89469909667969,KBP
Krakow,Poland,50.077702,19.7848,KRK
Krakow,Poland,50.077702,19.7848,KRK
Katowice,Poland,50.4743,19.08,KTW
Minsk 2,Belarus,53.882499694824,28.030700683594,MSQ
Weeze,Germany,51.6024017334,6.14216995239,NRN
Poznan,Poland,52.4210014343,16.8262996674,POZ
Riga,Latvia,56.92359924316406,23.971099853515625,RIX
Istanbul,Turkey,40.898601532,29.3092002869,SAW
Istanbul,Turkey,40.898601532,29.3092002869,SAW
Vienna,Austria,48.110298156738,16.569700241089002,VIE
Warsaw,Poland,52.1656990051,20.9671001434,WAW
Wroclaw,Poland,51.10269927979999,16.885799408,WRO
Barcelona,Spain,41.2971,2.07846,BCN
Brno,Czech Republic,49.15129852294922,16.694400787353516,BRQ
Cologne,Germany,50.8658981323,7.1427397728,CGN
Rome,Italy,41.8002778,12.2388889,FCO
Leipzig,Germany,51.423889,12.236389,LEJ
Leipzig,Germany,51.423889,12.236389,LEJ
Lisbon,Portugal,38.7813,-9.13592,LIS
Madrid,Spain,40.471926,-3.56264,MAD
London,United Kingdom,51.8849983215,0.234999999404,STN
Toulouse,France,43.629101,1.36382,TLS
Moscow,Russia,55.5914993286,37.2615013123,VKO
Barcelona,Spain,41.2971,2.07846,BCN
Barcelona,Spain,41.2971,2.07846,BCN
Bergamo,Italy,45.673901,9.70417,BGY
Bergamo,Italy,45.673901,9.70417,BGY
Bologna,Italy,44.5354,11.2887,BLQ
Bologna,Italy,44.5354,11.2887,BLQ
Bologna,Italy,44.5354,11.2887,BLQ
Bari,Italy,41.138901,16.760599,BRI
Bari,Italy,41.138901,16.760599,BRI
Bari,Italy,41.138901,16.760599,BRI
Mulhouse,France,47.59,7.5291667,BSL
Budapest,Hungary,47.42976,19.261093,BUD
Beauvais,France,49.45439910888672,2.1127800941467285,BVA
Cagliari,Italy,39.251499,9.05428,CAG
Cagliari,Italy,39.251499,9.05428,CAG
Cologne,Germany,50.8658981323,7.1427397728,CGN
Charleroi,Belgium,50.459202000000005,4.45382,CRL
Cuneo,Italy,44.547001,7.62322,CUF
Edinburgh,United Kingdom,55.95000076293945,-3.372499942779541,EDI
Rome,Italy,41.8002778,12.2388889,FCO
Rome,Italy,41.8002778,12.2388889,FCO
Rome,Italy,41.8002778,12.2388889,FCO
Rome,Italy,41.8002778,12.2388889,FCO
Rome,Italy,41.8002778,12.2388889,FCO
Florence,Italy,43.810001,11.2051,FLR
Memmingen,Germany,47.9888000488,10.2395000458,FMM
Frankfurt,Germany,50.033333,8.570556,FRA
Genoa,Italy,44.4133,8.8375,GOA
Hahn,Germany,49.9487,7.263889999999999,HHN
Krakow,Poland,50.077702,19.7848,KRK
Krakow,Poland,50.077702,19.7848,KRK
Milan,Italy,45.445099,9.27674,LIN
Lisbon,Portugal,38.7813,-9.13592,LIS
Lampedusa,Italy,35.497898,12.6181,LMP
London,United Kingdom,51.87469863891602,-0.3683330118656158,LTN
Madrid,Spain,40.471926,-3.56264,MAD
Marseille,France,43.439271922,5.22142410278,MRS
Munich,Germany,48.353802,11.7861,MUC
Munich,Germany,48.353802,11.7861,MUC
Milano,Italy,45.6306,8.728110000000001,MXP
Milano,Italy,45.6306,8.728110000000001,MXP
Milano,Italy,45.6306,8.728110000000001,MXP
Milano,Italy,45.6306,8.728110000000001,MXP
Naples,Italy,40.886002000000005,14.2908,NAP
Naples,Italy,40.886002000000005,14.2908,NAP
Naples,Italy,40.886002000000005,14.2908,NAP
Naples,Italy,40.886002000000005,14.2908,NAP
Naples,Italy,40.886002000000005,14.2908,NAP
Weeze,Germany,51.6024017334,6.14216995239,NRN
Nuernberg,Germany,49.498699,11.078056,NUE
Nuernberg,Germany,49.498699,11.078056,NUE
Paris,France,48.7233333,2.3794444,ORY
Bucharest,Romania,44.5711111,26.085,OTP
Perugia,Italy,43.095901,12.5132,PEG
Pantelleria,Italy,36.816502,11.9689,PNL
Pisa,Italy,43.683899,10.3927,PSA
Pisa,Italy,43.683899,10.3927,PSA
Riga,Latvia,56.92359924316406,23.971099853515625,RIX
London,United Kingdom,51.8849983215,0.234999999404,STN
Sevilla,Spain,37.41799926757813,-5.8931097984313965,SVQ
Toulouse,France,43.629101,1.36382,TLS
Torino,Italy,45.200802,7.64963,TRN
Torino,Italy,45.200802,7.64963,TRN
Torino,Italy,45.200802,7.64963,TRN
Ronchi De Legionari,Italy,45.827499,13.4722,TRS
Venice,Italy,45.505299,12.3519,VCE
Venice,Italy,45.505299,12.3519,VCE
Venice,Italy,45.505299,12.3519,VCE
Valencia,Spain,39.4893,-0.481625,VLC
Villafranca,Italy,45.395699,10.8885,VRN
Villafranca,Italy,45.395699,10.8885,VRN
Villafranca,Italy,45.395699,10.8885,VRN
Wroclaw,Poland,51.10269927979999,16.885799408,WRO
Barcelona,Spain,41.2971,2.07846,BCN
Brussels,Belgium,50.9014015198,4.48443984985,BRU
Brussels,Belgium,50.9014015198,4.48443984985,BRU
Duesseldorf,Germany,51.289501,6.766780000000001,DUS
Frankfurt,Germany,50.033333,8.570556,FRA
Frankfurt,Germany,50.033333,8.570556,FRA
Kazan,Russia,55.606201171875,49.278701782227,KZN
London,United Kingdom,51.148102,-0.190278,LGW
London,United Kingdom,51.148102,-0.190278,LGW
Lisbon,Portugal,38.7813,-9.13592,LIS
Madrid,Spain,40.471926,-3.56264,MAD
Madrid,Spain,40.471926,-3.56264,MAD
Madrid,Spain,40.471926,-3.56264,MAD
Manchester,United Kingdom,53.35369873046875,-2.2749500274658203,MAN
Manchester,United Kingdom,53.35369873046875,-2.2749500274658203,MAN
Munich,Germany,48.353802,11.7861,MUC
Paris,France,48.7233333,2.3794444,ORY
Paris,France,48.7233333,2.3794444,ORY
Prague,Czech Republic,50.1008,14.26,PRG
Rostov,Russia,47.493888,39.924722,ROV
Moscow,Russia,55.972599,37.4146,SVO
Moscow,Russia,55.972599,37.4146,SVO
Moscow,Russia,55.972599,37.4146,SVO
Moscow,Russia,55.972599,37.4146,SVO
Warsaw,Poland,52.1656990051,20.9671001434,WAW
Zurich,Switzerland,47.464699,8.54917,ZRH
Barcelona,Spain,41.2971,2.07846,BCN
Belgrade,Serbia,44.8184013367,20.3090991974,BEG
Belgrade,Serbia,44.8184013367,20.3090991974,BEG
Charleroi,Belgium,50.459202000000005,4.45382,CRL
Dortmund,Germany,51.51829910279999,7.61223983765,DTM
Frankfurt,Germany,50.033333,8.570556,FRA
Istanbul,Turkey,41.275278,28.751944,IST
Kiev,Ukraine,50.34500122070313,30.89469909667969,KBP
Ljubljana,Slovenia,46.223701,14.4576,LJU
London,United Kingdom,51.8849983215,0.234999999404,STN
Vienna,Austria,48.110298156738,16.569700241089002,VIE
Zagreb,Croatia,45.742900848400005,16.0687999725,ZAG
Zurich,Switzerland,47.464699,8.54917,ZRH
Barcelona,Spain,41.2971,2.07846,BCN
Frankfurt,Germany,50.033333,8.570556,FRA
London,United Kingdom,51.148102,-0.190278,LGW
Barcelona,Spain,41.2971,2.07846,BCN
Bologna,Italy,44.5354,11.2887,BLQ
Bordeaux,France,44.8283004761,-0.7155560255050001,BOD
Brussels,Belgium,50.9014015198,4.48443984985,BRU
Brussels,Belgium,50.9014015198,4.48443984985,BRU
Cologne,Germany,50.8658981323,7.1427397728,CGN
Cologne,Germany,50.8658981323,7.1427397728,CGN
Duesseldorf,Germany,51.289501,6.766780000000001,DUS
Duesseldorf,Germany,51.289501,6.766780000000001,DUS
Rome,Italy,41.8002778,12.2388889,FCO
Rome,Italy,41.8002778,12.2388889,FCO
Frankfurt,Germany,50.033333,8.570556,FRA
Frankfurt,Germany,50.033333,8.570556,FRA
Geneva,Switzerland,46.23809814453125,6.108950138092041,GVA
Istanbul,Turkey,40.976898,28.8146,ISL
Istanbul,Turkey,41.275278,28.751944,IST
Istanbul,Turkey,41.275278,28.751944,IST
Istanbul,Turkey,41.275278,28.751944,IST
Istanbul,Turkey,41.275278,28.751944,IST
London,United Kingdom,51.148102,-0.190278,LGW
Lille,France,50.563332,3.086886,LIL
Lyon,France,45.725556,5.081111,LYS
Lyon,France,45.725556,5.081111,LYS
Lyon,France,45.725556,5.081111,LYS
Madrid,Spain,40.471926,-3.56264,MAD
Malta,Malta,35.857498,14.4775,MLA
Malta,Malta,35.857498,14.4775,MLA
Malta,Malta,35.857498,14.4775,MLA
Montpellier,France,43.57619857788086,3.96301007270813,MPL
Marseille,France,43.439271922,5.22142410278,MRS
Marseille,France,43.439271922,5.22142410278,MRS
Marseille,France,43.439271922,5.22142410278,MRS
Marseille,France,43.439271922,5.22142410278,MRS
Munich,Germany,48.353802,11.7861,MUC
Munich,Germany,48.353802,11.7861,MUC
Milano,Italy,45.6306,8.728110000000001,MXP
Naples,Italy,40.886002000000005,14.2908,NAP
Nice,France,43.658401489300005,7.215869903560001,NCE
Nice,France,43.658401489300005,7.215869903560001,NCE
Nantes,France,47.15319824220001,-1.61073005199,NTE
Nantes,France,47.15319824220001,-1.61073005199,NTE
Paris,France,48.7233333,2.3794444,ORY
Paris,France,48.7233333,2.3794444,ORY
Palermo,Italy,38.175999,13.091,PMO
Strasbourg,France,48.53829956054688,7.628230094909668,SXB
Strasbourg,France,48.53829956054688,7.628230094909668,SXB
Toulouse,France,43.629101,1.36382,TLS
Toulouse,France,43.629101,1.36382,TLS
Venice,Italy,45.505299,12.3519,VCE
Vienna,Austria,48.110298156738,16.569700241089002,VIE
Barcelona,Spain,41.2971,2.07846,BCN
Barcelona,Spain,41.2971,2.07846,BCN
Birmingham,United Kingdom,52.4538993835,-1.7480299472799998,BHX
Bilbao,Spain,43.30110168457031,-2.9106099605560303,BIO
Cologne,Germany,50.8658981323,7.1427397728,CGN
Gerona,Spain,41.901000977,2.7605500221,GRO
Madrid,Spain,40.471926,-3.56264,MAD
Madrid,Spain,40.471926,-3.56264,MAD
Valencia,Spain,39.4893,-0.481625,VLC
Barcelona,Spain,41.2971,2.07846,BCN
Barcelona,Spain,41.2971,2.07846,BCN
Barcelona,Spain,41.2971,2.07846,BCN
Duesseldorf,Germany,51.289501,6.766780000000001,DUS
Frankfurt,Germany,50.033333,8.570556,FRA
Madrid,Spain,40.471926,-3.56264,MAD
Paris,France,48.7233333,2.3794444,ORY
Paris,France,48.7233333,2.3794444,ORY
Palma de Mallorca,Spain,39.551700592,2.73881006241,PMI
Palma de Mallorca,Spain,39.551700592,2.73881006241,PMI
Brindisi,Italy,40.6576,17.947001,BDS
Bergamo,Italy,45.673901,9.70417,BGY
Bologna,Italy,44.5354,11.2887,BLQ
Lamezia,Italy,38.905399,16.2423,SUF
Trapani,Italy,37.9114,12.488,TPS
Brindisi,Italy,40.6576,17.947001,BDS
Bari,Italy,41.138901,16.760599,BRI
Rome,Italy,41.7994,12.5949,CIA
Charleroi,Belgium,50.459202000000005,4.45382,CRL
Catania,Italy,37.466801,15.0664,CTA
Catania,Italy,37.466801,15.0664,CTA
Duesseldorf,Germany,51.289501,6.766780000000001,DUS
Rome,Italy,41.8002778,12.2388889,FCO
Frankfurt,Germany,50.033333,8.570556,FRA
Milan,Italy,45.445099,9.27674,LIN
Naples,Italy,40.886002000000005,14.2908,NAP
Naples,Italy,40.886002000000005,14.2908,NAP
Nice,France,43.658401489300005,7.215869903560001,NCE
Nice,France,43.658401489300005,7.215869903560001,NCE
Paris,France,48.7233333,2.3794444,ORY
Bucharest,Romania,44.5711111,26.085,OTP
Palermo,Italy,38.175999,13.091,PMO
London,United Kingdom,51.8849983215,0.234999999404,STN
Tirana,Albania,41.4146995544,19.7206001282,TIA
Tirana,Albania,41.4146995544,19.7206001282,TIA
Venice,Italy,45.505299,12.3519,VCE
Brindisi,Italy,40.6576,17.947001,BDS
Bergamo,Italy,45.673901,9.70417,BGY
Bergamo,Italy,45.673901,9.70417,BGY
Bologna,Italy,44.5354,11.2887,BLQ
Bologna,Italy,44.5354,11.2887,BLQ
Rome,Italy,41.7994,12.5949,CIA
Crotone,Italy,38.9972,17.0802,CRV
Rome,Italy,41.8002778,12.2388889,FCO
Pantelleria,Italy,36.816502,11.9689,PNL
Pisa,Italy,43.683899,10.3927,PSA
Torino,Italy,45.200802,7.64963,TRN
Treviso,Italy,45.648399,12.1944,TSF
Brindisi,Italy,40.6576,17.947001,BDS
Bergamo,Italy,45.673901,9.70417,BGY
Birmingham,United Kingdom,52.4538993835,-1.7480299472799998,BHX
Birmingham,United Kingdom,52.4538993835,-1.7480299472799998,BHX
Billund,Denmark,55.7402992249,9.15178012848,BLL
Bari,Italy,41.138901,16.760599,BRI
Bari,Italy,41.138901,16.760599,BRI
Bristol,United Kingdom,51.382702,-2.71909,BRS
Cagliari,Italy,39.251499,9.05428,CAG
Catania,Italy,37.466801,15.0664,CTA
Catania,Italy,37.466801,15.0664,CTA
Catania,Italy,37.466801,15.0664,CTA
Moscow,Russia,55.40879821777344,37.90629959106445,DME
Dublin,Ireland,53.421299,-6.27007,DUB
Dublin,Ireland,53.421299,-6.27007,DUB
Rome,Italy,41.8002778,12.2388889,FCO
Rome,Italy,41.8002778,12.2388889,FCO
Frankfurt,Germany,50.033333,8.570556,FRA
Keflavik,Iceland,63.985000610352,-22.605600357056,KEF
Keflavik,Iceland,63.985000610352,-22.605600357056,KEF
Chisinau,Moldova,46.92770004272461,28.93099975585937,KIV
Chisinau,Moldova,46.92770004272461,28.93099975585937,KIV
Chisinau,Moldova,46.92770004272461,28.93099975585937,KIV
London,United Kingdom,51.148102,-0.190278,LGW
London,United Kingdom,51.148102,-0.190278,LGW
London,United Kingdom,51.4706,-0.461941,LHR
Manchester,United Kingdom,53.35369873046875,-2.2749500274658203,MAN
Munich,Germany,48.353802,11.7861,MUC
Naples,Italy,40.886002000000005,14.2908,NAP
Olbia,Italy,40.898701,9.51763,OLB
Palermo,Italy,38.175999,13.091,PMO
Palermo,Italy,38.175999,13.091,PMO
Palermo,Italy,38.175999,13.091,PMO
Riga,Latvia,56.92359924316406,23.971099853515625,RIX
London,United Kingdom,51.8849983215,0.234999999404,STN
Lamezia,Italy,38.905399,16.2423,SUF
Tirana,Albania,41.4146995544,19.7206001282,TIA
Tirana,Albania,41.4146995544,19.7206001282,TIA
Tirana,Albania,41.4146995544,19.7206001282,TIA
Timisoara,Romania,45.80989837646485,21.337900161743164,TSR
Warsaw,Poland,52.1656990051,20.9671001434,WAW
Benbecula,United Kingdom,57.48109817504883,-7.362780094146728,BEB
Edinburgh,United Kingdom,55.95000076293945,-3.372499942779541,EDI
Glasgow,United Kingdom,55.8718986511,-4.43306016922,GLA
Glasgow,United Kingdom,55.8718986511,-4.43306016922,GLA
Inverness,United Kingdom,57.54249954223633,-4.047500133514403,INV
Belgrade,Serbia,44.8184013367,20.3090991974,BEG
Bremen,Germany,53.0475006104,8.78666973114,BRE
Budapest,Hungary,47.42976,19.261093,BUD
Cluj-napoca,Romania,46.78519821166992,23.686199188232425,CLJ
Duesseldorf,Germany,51.289501,6.766780000000001,DUS
Faro,Portugal,37.0144004822,-7.965909957889999,FAO
Gdansk,Poland,54.37760162353516,18.46619987487793,GDN
Glasgow,United Kingdom,55.8718986511,-4.43306016922,GLA
Glasgow,United Kingdom,55.8718986511,-4.43306016922,GLA
Westerland,Germany,54.9132003784,8.34047031403,GWT
